track_id,reward_score,tempo,key,duration,genre,caption
midicaps_104bee99c5009c76fcb1e3f83e3efe8c,-1.6045398712158203,145,E major,75,"electronic,experimental","This electronic composition is a slow and melodic short song, featuring synth brass, English horn, synth pad, drums, and acoustic guitar. With a vivace tempo of 145 bpm, it's set in 4/4 time and the key of E major. The track evokes a sense of space while maintaining an energetic and slightly dark atmosphere."
midicaps_1709b0ef68302dfa99b238c9913914fc,-1.0533928871154785,115,Bb minor,83,"classical,soundtrack","A classical soundtrack piece in Bb minor, featuring a tenor saxophone, trumpet, recorder, piccolo, and whistle, creating a melodic yet dark atmosphere suitable for an adventurous film. With a 4/4 time signature and an Allegro tempo, this short song moves through a chord progression of Bb, Fm, and F#."
midicaps_19a78a68f9f7c02957f2e56fed64ff7e,-0.9318534135818481,150,D major,133,"pop,rock","A lively pop song filled with love and happiness, featuring an acoustic guitar, electric guitar, reed organ, tenor saxophone, and kalimba. Set in the key of D major with a 4/4 time signature, it moves at a fast tempo of 150 beats per minute. The chord progression of F#m, Dm, E7, A, and E adds to its uplifting and inspiring mood."
midicaps_1e7b94f766b421a6cae678e19205f3ee,-1.5095281600952148,120,Eb major,392,"jazz,instrumentalpop","A lengthy jazz piece with a Christmas vibe, featuring a melodic interplay between piano, muted trumpet, acoustic guitar, and string ensemble, supported by an acoustic bass. Set in the key of Eb major and maintaining a moderate 4/4 tempo, it evokes a relaxing and happy atmosphere. The harmonic structure revolves around the chords Ebmaj7, Bbaug, Ebm, Ab7, and C#m7."
midicaps_1a62308649027b85554499b8d71cad8d,1.08941650390625,84,G major,149,"classical,folk","A relaxing classical piece featuring an acoustic guitar and flute, set in the key of G major with a 2/4 time signature. The tempo is a gentle Andante, and the chord progression of D7, G, D, G, and A7 adds to the song's meditative and inspiring atmosphere, perfect for evoking feelings of love and happiness."
midicaps_12abb0ac794fbbc0f3fe9f85a611bea1,0.4516001045703888,112,C major,169,"electronic,pop","A cheerful and motivational electronic pop song featuring acoustic guitar, brass lead, clean electric guitar, vibraphone, and electric bass, set in the key of C major with a 4/4 time signature and an Allegro tempo of 112 BPM, characterized by a chord progression of G, Em, Am, G, and Em."
midicaps_12f83b1c72a3c235542960d096c7dbe8,1.3946080207824707,140,C major,185,"pop,instrumentalpop","A cheerful and melodic pop Christmas song featuring acoustic guitar, piano, electric bass, drums, and electric guitar. It's in the key of C major with a fast tempo of 140 beats per minute and a 4/4 time signature. The main chord progression is C/E, F, and G."
midicaps_1377206ac37e6e6902f923ca823f7add,-0.12338172644376755,94,Bb major,127,"electronic,ambient","A melodic and relaxing electronic song with ambient elements, featuring piano, electric guitar, drums, and fretless bass, set in a 3/4 time signature at a Moderato tempo, primarily revolving around the chords Bb and Eb/Bb in the key of Bb major, evoking a happy and Christmas-like atmosphere suitable for background music."
midicaps_12f35958453a9200eeaf6ea44f67e34e,-2.1220149993896484,120,F minor,185,"electronic,classical","A meditative electronic composition with classical influences, featuring synth strings, harmonica, and a string ensemble, supported by electric bass and drums. Set in F minor with a moderate 4/4 tempo, the piece evokes a dark, spacious atmosphere reminiscent of a film soundtrack. The harmonic progression revolves around the chords Ab, C#, and Eb, creating a contemplative and relaxing ambiance throughout the song's duration."
midicaps_1f360ebd6395da1152864f744c826196,0.7886589169502258,125,G major,163,"electronic,pop","A lively electronic song with a touch of pop, featuring the unique combination of celesta, harpsichord, percussive organ, acoustic bass, and drums. Set in the key of G major with a 4/4 time signature, it moves at an energetic Allegro tempo of 125 beats per minute. The chord progression of Dm7, G, Am, G, and F#m7b5/E adds a distinctive flavor to this upbeat and melodic composition, perfect for corporate or film settings."
midicaps_16107ac4b921693d4438ff8827e3e47d,-1.1183695793151855,88,D minor,126,"pop,rock","A melodic pop song played solely on piano, evoking a relaxing and happy atmosphere. It's in the key of D minor with a moderate tempo of 88 beats per minute and a 4/4 time signature. The chord progression of Gm7, C7, F, Dm, and Gm adds to its soothing ambiance, making it suitable for a film soundtrack or a moment of tranquility."
midicaps_1e2420d4ee97632d11cd734e6f9b24f0,-1.3200746774673462,123,Ab major,178,"electronic,easylistening","A meditative and relaxing electronic song with a melodic piano lead, supported by synth strings and drums, creating a dreamy atmosphere suitable for film. Set in the key of Ab major with a fast tempo, the piece maintains a 4/4 time signature throughout its duration."
midicaps_1493fc9ace090ea8e516ddc20e081879,-2.40901780128479,80,D major,96,"classical,soundtrack","A classical orchestral piece, likely from a film soundtrack, featuring a string ensemble, French horn, trumpet, cello, and trombone. The composition evokes a sense of epic grandeur, emotional depth, and hints of darkness. Set in D major with a 4/4 time signature, it unfolds at a slow tempo of 80 beats per minute, with a chord progression of B, C#, and D. Despite its brevity, this short song packs a powerful cinematic punch."
midicaps_102b01dc8b4215c559f648e26099a2f7,1.1203525066375732,79,D minor,255,"electronic,pop","A melodic and relaxing electronic pop song that evokes a Christmas vibe, featuring electric piano, string ensemble, French horn, and acoustic and electric guitars. Set in D minor with a 4/4 time signature, it progresses at an Andante tempo, following a chord sequence of Dm7, Bb, A, Dm, and F6."
midicaps_1fa3efdd453cabb90f51d8769c606b2b,-0.7816449999809265,141,F major,14,"rock,pop","A short and fast-paced rock and pop fragment in F major, featuring a melodic yet dark and energetic vibe, with a single A chord and a vivace tempo of 141 beats per minute in 4/4 time."
midicaps_17b6e0a364e1d71a7382be5022860402,0.8927171230316162,121,D major,237,"pop,electronic","A joyful and melodic pop song in D major, featuring a blend of piano, string ensemble, guitars, and drums. With a tempo of 121 BPM and a 4/4 time signature, it evokes feelings of love and motivation. The chord progression of D/E, Amaj7, D/A, A/C#, and Bm adds to its uplifting ambiance."
midicaps_12d3bdb3ed820a05fc53a77be0f17fa0,0.8343210816383362,122,B major,213,"pop,electronic","A melodic pop and electronic Christmas song featuring a piano and string ensemble, set in B major with a 4/4 time signature and an Allegro tempo of 122 BPM. The main chord progression consists of F#, E, F#7, and B, creating a relaxing and happy atmosphere suitable for corporate settings."
midicaps_1e59ea884a4f005f38f5011260d24a46,-1.3096888065338135,126,A minor,238,"pop,electronic","A melodic pop and electronic Christmas song featuring accordion, synth pad, synth strings, piano, and pan flute, set in A minor with a fast tempo of 126 bpm and a 4/4 time signature, revolving around the chord progression of Am7, E7, and Am."
midicaps_1aee87a0f2dc84f301d331c7ab0b11a5,0.5298436880111694,120,Bb major,170,"classical,soundtrack","A relaxing classical piece featuring an orchestral harp, likely to be used as a soundtrack in a film. The song is in the key of Bb major with a moderate tempo of 120 beats per minute and a 4/4 time signature. The main chord progression consists of C, F, Bb, Dm, and Bb, creating a happy and emotionally meditative atmosphere."
midicaps_1c833007bd24e51aae3864b530095291,-0.14988473057746887,144,G major,212,"pop,electronic","A melodic pop song with electronic elements, featuring an acoustic guitar, drums, synth strings, a string ensemble, and an accordion. The piece evokes a meditative and slow atmosphere, with undertones of love and darkness. Set in the key of G major and maintaining a 4/4 time signature, it moves at a lively Vivace tempo of 144 beats per minute. The chord progression of Em, C, D, and C forms the harmonic foundation of this song."
midicaps_14aa89318355ce514d690b7727a8cadf,-0.24252477288246155,107,A minor,29,"electronic,ambient","A short fragment of ambient electronic music with a spacey and relaxing atmosphere, featuring piano, drums, synth strings, clavinet, and bassoon, set in a moderate 4/4 tempo and the key of A minor, with a chord progression of G, Am, G, Fmaj7, and E7, evoking a meditative and dreamy mood."
midicaps_1a1d35ade8d3e2c6181ff6cf40b105c1,-0.5608300566673279,107,G minor,237,"electronic,ambient","A spacey and melodic electronic ambient song with a moderate tempo, featuring synth pads, drums, fretless bass, overdriven guitar, and electric bass, set in the key of G minor with a chord progression of Gm, Bbmaj7, Eb, and F7."
midicaps_1e640892a934df965c56d2a4d830efc5,-2.046470880508423,90,E major,350,"classical,electronic","A long classical piece with electronic elements, this composition evokes a cinematic atmosphere, blending relaxation with darker, emotional undertones. Set in a 6/8 time signature and moving at an Andante pace, it features a rich tapestry of strings, French horn, bassoon, cello, and flute. The harmonic landscape is characterized by the interplay of B7 and E/B chords, adding depth to the melodic narrative that unfolds over the course of this extensive musical journey."
midicaps_1aea171e4abe4078d4ea4a32f913ea4e,0.75230473279953,74,F major,606,"pop,rock","A lengthy pop ballad set in F major, characterized by a recurring chord progression of Gm, C7, and F. With an Andante tempo and a 4/4 time signature, it weaves together melodies tinged with darkness and love, creating a captivating and emotive journey."
midicaps_1aa6831b6918d6e948b7190f5793b53d,-0.23032256960868835,62,Bb major,228,"pop,soundtrack","A cheerful and melodic pop song featuring piano, oboe, violin, acoustic bass, and drums, set in a slow tempo and 4/4 time signature. The piece, in the key of Bb major, is characterized by a recurring chord progression of C, Dm, and Bb, creating a happy and uplifting atmosphere suitable for corporate or film settings."
midicaps_15af19a6929666bf2acf4d2a15d867cc,-0.9735475182533264,125,C major,153,"classical,soundtrack","A classical soundtrack piece that evokes a range of emotions from happiness to darkness, featuring electric guitar, pizzicato strings, vibraphone, celesta, and marimba. The composition is in C major, with a 4/4 time signature and an Allegro tempo of 125 beats per minute, utilizing a simple chord progression of C and F throughout its duration."
midicaps_189d45139e9f37107d05a7d37e24e1d0,-0.6978336572647095,105,E minor,180,"electronic,classical","A slow and dark electronic piece with classical influences, featuring a clavinet playing melodic lines over a simple harmonic structure of E7 and Am chords, creating a spacey and relaxing atmosphere in E minor at a moderate tempo of 105 bpm."
midicaps_1f8d32c630b73c9c8d7d1780b52eed3f,-1.5300049781799316,200,A minor,48,"electronic,experimental","This short electronic song, infused with an experimental flair, evokes a sense of space and darkness while maintaining a melodic essence. Driven by a Presto tempo and set in a 4/4 time signature, it features a unique blend of piccolo, synth pad, trumpet, and drums. The piece is anchored in the key of A minor, with a chord sequence of D, Am, and C adding to its captivating ambiance."
midicaps_1ce01494c18dcd399d56a21ca73b8f9c,-2.2233712673187256,125,E minor,10,"electronic,rock","A short fragment of electronic music with a dark and epic mood, featuring a synth lead, drums, fretless bass, electric bass, and distortion guitar, all playing together in an energetic and melodic manner, set in the key of E minor with a tempo of 125 beats per minute."
midicaps_1a151320acd375ec249e64bc6441c0be,1.1513564586639404,122,C major,179,"electronic,pop","This electronic song, infused with pop elements, exudes a melodic and motivational atmosphere. The synth lead takes the spotlight, accompanied by a string ensemble, synth pad, electric bass, and trombone. With a tempo of 122 BPM (Allegro) and a 4/4 time signature, it maintains a lively pace throughout. Set in the key of C major, the piece features a chord progression of C, G, C, G, and F."
midicaps_14541fd1c5fadfcd05cf60493e1f4e34,0.4273799955844879,95,F major,366,"rock,pop","A melodic and energetic rock song with a touch of darkness, featuring overdriven guitars, flute, electric bass, string ensemble, and drums, all coming together in a captivating long piece. Set in the key of F major with a 4/4 time signature and a moderate tempo, the composition is characterized by a frequently recurring chord progression of C, Bb, A, Ab, and G, adding to its epic and romantic appeal."
midicaps_1b7424cbd36fd07f9cca3e3a2d06cb35,-1.648833990097046,140,G major,128,"electronic,soundtrack","This electronic soundtrack piece in G major radiates a blend of corporate and happy vibes, with an undercurrent of motivation. The string ensemble, clean electric guitar, trombone, synth voice, and acoustic bass intertwine to create a dynamic soundscape. Progressing at an Allegro tempo in 4/4 time, the composition is characterized by a recurring sequence of C, D, and G chords."
midicaps_196faa9240247b411383f2a89cc17ac5,0.8958795666694641,105,C major,119,"pop,rock","A joyful and melodic pop rock song featuring piano, drums, fretless bass, clarinet, and tenor saxophone, set in a moderate 4/4 tempo in the key of C major, with a chord progression of C, F, G, C, and F, creating an upbeat and energetic atmosphere in this short piece."
midicaps_1b73dbd0415c2d21375879be32eda49a,-0.3163585066795349,70,C major,281,"electronic,rock","This melodic electronic song, infused with elements of rock, evokes a spectrum of emotions from happiness to darkness, with an undercurrent of epic and motivational vibes. Driven by the rhythmic pulse of drums and the gritty textures of overdriven and distorted guitars, the composition is further enriched by the unique tones of a percussive organ. Set in the key of C major and unfolding at an unhurried Adagio tempo, the piece maintains a steady 4/4 time signature throughout its duration."
midicaps_10c46dd5525ecffd87cc1f0f89c75784,1.0496420860290527,69,Ab major,213,"classical,soundtrack","A slow-paced classical piece with a cinematic feel, featuring a string ensemble, piano, choir, synth voice, and brass section. Set in the key of Ab major and a 4/4 time signature, it evokes a relaxing and meditative atmosphere, with hints of Christmas and epic elements. The chord progression of Eb/G, Cm, and Fm7 adds depth to this song-length composition."
midicaps_14a3a93ab775d5042f7ef80f6008650f,0.32012706995010376,102,C major,184,"electronic,soundtrack","An epic and inspiring electronic soundtrack featuring xylophone, flute, and acoustic guitar, set in C major with a moderate 4/4 tempo, evoking a motivational and cinematic atmosphere throughout the song."
midicaps_1e1f0cfe28c6a76fc241ca28e675e327,0.8400463461875916,130,C major,93,"electronic,rock","This short electronic and rock song, set in C major with a 4/4 time signature, features an eclectic mix of instruments including shamisen, honky-tonk piano, marimba, orchestral harp, and oboe. With a tempo of 130 BPM, it maintains an Allegro pace throughout. The melodic composition evokes a range of moods, from corporate and motivational to dark and happy. The harmonic structure is centered around a single G6 chord."
midicaps_17f980c21b42fa3a5687608347aaf5ac,-0.4290021061897278,125,D major,34,"pop,electronic","This short and energetic pop song in D major features a lively blend of piano, honky-tonk piano, distortion guitar, charang lead, and drums. With a fast tempo of 125 beats per minute and a 4/4 time signature, it exudes a melodic and happy vibe, making it an ideal choice for motivational or corporate settings."
midicaps_15ecc4c35dd07baf9e63ea17a52e565f,-1.5775576829910278,125,C# major,103,"electronic,pop","A fast-paced electronic pop song featuring a piano lead, accompanied by a string ensemble, brass section, choir, and synth bass. The mood evokes a cinematic and melodic feel with a mix of energetic, happy, and dark elements. Set in the key of C# major, the song revolves around the chords F# and C#. Despite its short duration, it packs a punch with its lively tempo and diverse instrumentation."
midicaps_103f2efd594d94ccc593bab91f6d0683,-1.206992745399475,125,B minor,4,"jazz,electronic","A very short fragment of jazz music with electronic elements, featuring drums and a single Eaug chord, creating a blend of melodic and energetic moods with a hint of darkness, all while maintaining an Allegro tempo in B minor and a 4/4 time signature."
midicaps_1ff7c8412c0c3a2b7c5844c4fcda059b,0.1164652556180954,140,C major,139,"jazz,instrumentalpop","A lively jazz and instrumental pop Christmas song featuring a melodic piano lead, accompanied by trombone, fretless bass, and drums. Set in the key of C major with a 4/4 time signature, it maintains an upbeat Allegro tempo throughout. The recurring chord progression of C, F, G7, C, and F forms the harmonic backbone of this cheerful and corporate-friendly tune."
midicaps_1d7da03e70c450e52c4d392d7b88c52f,0.8191226124763489,92,B minor,219,"electronic,easylistening","A melodic and relaxing electronic song in B minor, featuring a string ensemble, piano, fretless bass, and choir. The piece maintains a moderate tempo in 3/4 time, evoking a meditative and spacious atmosphere that could complement a film. The harmonic structure revolves around the chords E, B/C#, and F#m7."
midicaps_18292b12a23961b95f715511d93e96f3,-0.32746776938438416,140,E minor,234,"electronic,rock","A melodic electronic rock song featuring piano, distortion guitar, clean electric guitar, electric bass, and string ensemble. Set in the key of E minor with a fast tempo, it evokes a blend of dark and epic moods. The composition follows a chord progression of E, F#m, Emaj7, F#m, and Abm, creating an energetic and captivating atmosphere throughout its duration."
midicaps_145ccf89896cc361499471b9ed55ce38,0.8407581448554993,86,D major,429,"electronic,classical","This lengthy electronic and classical composition, set in the key of D major with a 1/4 time signature, exudes a meditative and relaxing atmosphere. The acoustic guitar weaves melodic and inspiring themes throughout the piece, which unfolds at an Andante tempo. The harmonic structure revolves around the chords A7, D, Ddim, D, and A, contributing to the song's tranquil and cinematic character."
midicaps_113a2a1a432c2717bae33ca306ee13f3,0.08678610622882843,76,A minor,268,"pop,rock","A slow-paced pop rock song in A minor, featuring a blend of distorted and acoustic guitars, reed organ, electric bass, and drums. The piece evokes a mix of happy and dark emotions, with melodic lines weaving through an epic soundscape. The chord progression of Am, Em7, C6, and D forms the harmonic backbone of this song."
midicaps_16e8f966c063b21420b9f58e84525c2f,-1.3815656900405884,29,C# major,64,"pop,classical","A short, emotional piano piece that blends elements of pop and classical music. With a slow, grave tempo and a 3/4 time signature, this composition in C# major evokes a sense of relaxation and romance, making it well-suited for film soundtracks. The melodies unfold over a chord progression that includes Fm, C#, Ebm7b5, Ab, and Bbm."
midicaps_1677c635c0263290c19aa18790664b41,-1.4730902910232544,146,Eb minor,15,"classical,pop","A short fragment of classical music with a hint of pop, this piece evokes a cinematic and slightly dark atmosphere. Set in the key of Eb minor and maintaining a brisk 4/4 time signature, it features a single occurrence of the chord progression Ebm, Bb, Ebm, Bb, and Eb7."
midicaps_108896cc0a7ecd6643be64f84f629dbe,1.5797114372253418,121,G major,228,"electronic,easylistening","This electronic song, with a hint of easy listening, is a melodic and relaxing piece that evokes a meditative and dreamy atmosphere. It features an acoustic guitar, synth strings, drums, harmonica, and French horn, all contributing to its soothing ambiance. Set in the key of G major and with an Allegro tempo, the track maintains a 1/4 time signature throughout its duration."
midicaps_1fc3062629df30bc3681f0f5c953cc82,0.8417913317680359,80,G major,180,"classical,soundtrack","A relaxing classical piece featuring an acoustic guitar, set in a slow 3/4 time signature. The melody is soothing and inspiring, evoking a sense of happiness and meditation. The song is in the key of G major, with a chord progression of D, G, D7, and G. It's a full-length composition, perfect for a peaceful soundtrack."
midicaps_1027552c20113641eaa99c331b716fa6,-1.711821436882019,104,C major,199,"electronic,soundtrack","A moderately paced electronic soundtrack in C major, featuring a honky-tonk piano and choir, evoking a cinematic, epic, and slightly dark atmosphere, with a chord progression of G, C, and F throughout the song."
midicaps_1f8e883e6edab0af2686d814ca0d650b,0.05468423664569855,91,F major,274,"electronic,ambient","A relaxing and meditative electronic ambient song that evokes a sense of space through its melodic soundscapes. String ensemble and synth pads lead the way, supported by subtle drums, electric bass, and synth strings. Set in F major with a moderate 4/4 tempo, the piece revolves around the interplay of Gm7 and F6 chords."
midicaps_1d92a359a70b5ff83aeeb54fec0bc3f5,-0.059091717004776,80,F# minor,110,"classical,rock","A slow and dark classical piece with a touch of rock, featuring a piano and clarinet. Written in F# minor and 3/4 time, it evokes a sense of melancholy and emotion, making it suitable for a film soundtrack. The composition follows a chord progression of C#, F#, C#/G#, and A throughout its short duration."
midicaps_117ab126b22c20ca8c27fa3c853d4d48,-1.0675153732299805,120,A minor,206,"electronic,rock","An energetic blend of electronic and rock, this song radiates both happiness and darkness. Distorted and overdriven guitars, harmonica, drums, and choir ""aahs"" create a dynamic soundscape. Set in A minor with a moderate 4/4 tempo, it features a chord sequence of E, F, F#m7b5, Bm7b5/A, and Em."
midicaps_17978f62869d51f62712f0e9881e8411,-1.0068695545196533,108,C major,79,"pop,electronic","A melodic pop song featuring a piano and choir, evoking a relaxing and happy atmosphere. Set in the key of C major with a moderate tempo, it follows a chord progression of G, C, Dm, C, and E. The piece has a cinematic quality and conveys a sense of love throughout its short duration."
midicaps_1bb66656ff70a1ddc13e3faf71b03664,-0.6886534094810486,190,G minor,568,"pop,rock","A lengthy pop Christmas piece with a touch of rock, featuring a lively blend of trumpet, brass section, acoustic guitar, honky-tonk piano, and synth bass. Set in G minor and maintaining a very fast tempo, it's characterized by an upbeat and melodic mood, perfect for corporate settings. The composition unfolds in a 4/4 time signature, with the chords Ab/Eb and Bb making occasional appearances throughout this energetic musical journey."
midicaps_1e722bb5fe0c34bda4a559ff97c18a59,-1.1445674896240234,180,E minor,120,"rock,electronic","A high-energy rock and electronic fusion track, this short song is filled with action and epic vibes. Distorted guitars lead the charge, backed by electric bass, drums, and the occasional harmonica flourish, all building to a climactic applause. Set in E minor with a brisk Presto tempo, it features a chord progression of E/B, B, A, and B, propelling the track forward with unrelenting intensity."
midicaps_1932e9970f56974fadd9f2d9877a674e,0.71075439453125,74,C major,173,"pop,rock","A soothing pop song that evokes feelings of love and relaxation, featuring a gentle blend of piano, flute, violin, and acoustic guitar. Set in the key of C major with a 4/4 time signature, the piece moves at an Andante tempo, creating a meditative and emotional atmosphere. The chord progression of G, C, F, G, and C adds to the song's calming ambiance."
midicaps_137e7e194566ef1d37bad6d2d9dd23b0,-1.3703954219818115,120,F major,104,"soundtrack,electronic","This short electronic soundtrack piece, set in F major with a 4/4 time signature, evokes a cinematic atmosphere. The string ensemble, French horn, synth brass, and synth effects weave together to create an epic and meditative ambiance, while the Taiko drum adds a touch of action. The composition moves at an Allegro tempo of 120 beats per minute, with the chord progression of Am7, Fmaj7, Am7, and F appearing throughout."
midicaps_1c1d2eb27e4d51943b274a9131c59bc6,-1.526088833808899,80,F# major,205,"pop,electronic","A slow and melodic Christmas pop song in F# major, featuring piano, Hammond organ, acoustic guitar, church organ, and acoustic bass. With a tempo of 80 beats per minute and a 4/4 time signature, it evokes feelings of love and relaxation. The chord progression of Abm, C#6, F#, Abm, and Ebm adds to its soothing ambiance."
midicaps_190b434afcb2114fda02d363c0596c07,0.5310471653938293,96,E major,128,"pop,electronic","A cheerful and melodic pop and electronic song that evokes a motivational and Christmas-like atmosphere. The piano and honky-tonk piano lead the way, accompanied by a fretless bass, choir, and flute. The piece is in E major, has a 4/4 time signature, and maintains a moderate tempo of 96 beats per minute. The chord progression of D, G, E, B, and E adds to its uplifting character."
midicaps_1ad954ab3ffbd797ff597bd8d87b9e50,0.8648883700370789,84,F major,189,"pop,classical","A melodic Christmas song that blends elements of pop and classical music, featuring a piano, acoustic guitar, bass, string ensemble, and rock organ. Set in the key of F major with a 3/4 time signature, it maintains a relaxing, moderate tempo of 84 beats per minute. The piece is characterized by a chord progression of F/C, C7, Bb/F, F, and C, creating a soothing and meditative atmosphere."
midicaps_1d8bcf41b2f5bcc500b103e30d1264d2,1.319867730140686,100,F# major,244,"electronic,pop","This uplifting electronic and pop song, set in the key of F# major, radiates happiness and motivation. With a moderato tempo and 4/4 time signature, it features a lively blend of drums, acoustic guitar, soprano and tenor saxophones, and English horn. The melody is built around the chords C# and F#, creating a corporate and inspiring atmosphere throughout the piece."
midicaps_14986920c391ad09ec5804d7029d5c52,-0.5590377449989319,96,A minor,135,"rock,pop","A melodic rock song with a touch of pop, featuring clean electric guitar, overdriven guitar, drums, electric bass, and piano, all coming together in a moderato tempo and 2/4 time signature, evoking feelings of happiness, love, and motivation, with a single progression of Am, E/G#, G6, F7, and Fmaj7 chords in the key of A minor."
midicaps_1c6a25dc309c5d9b114bfaca1975e42f,0.7550672888755798,59,D major,255,"pop,classical","A heartwarming pop song that evokes happiness, inspiration, and love through its emotional melodies, performed by an acoustic guitar, soprano saxophone, clarinet, drums, and electric bass, set in the key of D major with a slow Largo tempo and a recurring chord progression of A7, D, G, A7, and D."
midicaps_1139105a91102722469f12650c0964bb,1.024906873703003,105,Eb major,183,"electronic,easylistening","A relaxing Christmas song in the electronic and easy listening genres, featuring a piano, acoustic guitar, string ensemble, electric bass, and synth pad. The moderate tempo piece is in the key of Eb major with a 4/4 time signature, and the main chord progression is Fm7, Ebmaj7, Bbm, and C7."
midicaps_1b578a902fe9b8c5c7e7732b43b6342a,0.9496382474899292,100,G major,163,"pop,rock","A heartwarming pop ballad that celebrates love and happiness, this song is set in a gentle 3/4 time signature with a Moderato tempo. The piano and acoustic guitar take the lead, accompanied by clean electric guitar, electric bass, and drums. Written in the key of G major, it features a recurring chord progression of D, G, D, Gmaj7, and Em7, creating a soothing and melodic atmosphere that's perfect for the holiday season."
midicaps_1ee1d0df200b5eeaf30868720e8197c8,-1.8249011039733887,138,Bb minor,29,"electronic,dance","A short, fast-paced electronic dance fragment featuring a vibraphone and synth lead playing melodies over a synth bass, string ensemble, and drums. The track has a retro, energetic vibe with a hint of spaciness, set in the key of Bb minor with a 1/4 time signature."
midicaps_152cf6458b7ef8b2c54a9a25828a7128,-0.9002854228019714,120,D minor,683,"electronic,pop","This lengthy electronic and pop composition is a melodic and energetic piece, evoking feelings of happiness and love. It features a string ensemble, trumpet, flute, fretless bass, and drums, all working together to create a captivating sound. The piece is set in D minor with a 4/4 time signature and maintains an Allegro tempo throughout, with a chord progression of C, F, A7, and Dm."
midicaps_14d8aec21248dba548e3dc3aa5a98628,-1.2030129432678223,114,C major,166,"pop,soundtrack","A cheerful and melodic pop Christmas song featuring piano, electric guitar, organs, and electric bass. Set in C major with a moderate tempo, it follows a chord progression of F, G, F, Gm, and C. The uplifting tune evokes a corporate and motivational atmosphere, perfect for the holiday season."
midicaps_16a839c94ac0c8d5d57e64ee04309fe1,-1.0367438793182373,140,Bb major,168,"electronic,pop","A cheerful and melodic electronic song with a touch of pop, featuring clean electric guitar, electric bass, piano, and calliope lead. Set in the key of Bb major with a fast tempo of 140 beats per minute, it maintains a 4/4 time signature throughout. The chord progression of Eb, F, F7, F6, and Bb adds to the song's uplifting and motivational atmosphere, creating a meditative and relaxing vibe."
midicaps_138a9fcd79b5b8c0fe4287ce826d7539,-1.081941843032837,45,C major,141,"pop,rock","A heartfelt pop ballad that explores the depths of love, evoking a sense of relaxation and emotional inspiration. With a piano and string ensemble at the forefront, the piece unfolds in a gentle 3/4 time signature, set to a Largo tempo. Rooted in the key of C major, it features a chord progression of C/G, Fmaj7, and C, contributing to its soothing ambiance."
midicaps_12db2afb1da5a151877ba85e27712279,-1.0469813346862793,75,D minor,36,"classical,soundtrack","A short classical piece that could serve as a dramatic film soundtrack, featuring a string ensemble accompanied by a brass section including French horn, trombone, tuba, and trumpet. The composition is set in D minor with a slow Andante tempo and an uncommon 1/4 time signature, evoking an epic and emotional atmosphere with dark undertones."
midicaps_1ddbe4800554f0769c6cd45565d254c0,0.24221569299697876,104,C# major,155,"electronic,rock","This electronic song, set in a moderate 4/4 tempo, blends elements of happiness and darkness. A clean electric guitar and a honky-tonk piano trade melodies, supported by an electric bass, drums, and a synth lead. In the key of C# major, the piece features a chord sequence of Ab/Eb, Fm, and C#maj7."
midicaps_1eb1c7ab92ea98b0dbf16535b412f1eb,-0.34782281517982483,128,Eb major,227,"electronic,pop","This electronic song, infused with a touch of pop, takes you on a cosmic journey. With a fast tempo and a 4/4 time signature, it's a motivational and energetic piece that features a string ensemble, slap bass, brass section, drums, and synth effects. The melody unfolds in the key of Eb major, guided by a chord progression of Bb, Ebmaj7, Cm7, and Ab6."
midicaps_1703e4d74140fc67906820880fdf753b,0.9905068278312683,80,E major,66,"classical,soundtrack","A short, relaxing classical piece played solely on an acoustic guitar. It's in the key of E major with a 2/4 time signature and an Andante tempo. The chord progression of E, Bmaj7, Ab, E, and Bm7 creates a meditative and happy atmosphere, making it suitable for use in film soundtracks."
midicaps_13f79f14ed4b6301d1cd21f0595c21a4,0.6557361483573914,90,G major,263,"pop,classical","A melodic Christmas pop song with classical influences, featuring a piano, acoustic guitar, string ensemble, fretless bass, and harmonica, all working together to create a relaxing and happy atmosphere. Set in the key of G major with a 4/4 time signature, the piece moves at an Andante tempo, with a chord progression of D/C, C, D7, G, and Bm adding to its soothing ambiance."
midicaps_1cdf5c2cb1a189fb8dd4b0e18dccfe61,-0.07569312304258347,150,A minor,13,"electronic,pop","A short, energetic electronic fragment in A minor, featuring a piano playing a single sequence of E/D, F6, A, G, and F chords at a lively Vivace tempo."
midicaps_1da00f74e535fadb8961fc230c4bbf28,1.8057975769042969,120,F major,179,"jazz,pop","A cheerful Christmas jazz-pop song featuring piano, alto saxophone, acoustic bass, drums, and voice oohs. Set in F major with a moderate tempo, it showcases a melodic blend of happiness and love. The chord progression of Gm, C6, and Dm7 adds a touch of sophistication to this heartwarming ballad."
midicaps_1792db0908c27d4fffa69da1a1ee3fd7,1.0854800939559937,160,C major,274,"electronic,rock","An energetic electronic song with a touch of rock, featuring distorted and overdriven guitars, synth strings, fretless bass, and synth brass. The melody is cheerful and lively, set in the key of C major with a Vivace tempo of 160 beats per minute and a 4/4 time signature. The main chord progression consists of C, A7, and D."
midicaps_1480e2d93cddf0da5bfde403d7430f19,-0.6639366745948792,120,B minor,89,"electronic,rock","This energetic and melodic electronic track in B minor moves at an Allegro tempo, evoking a sense of happiness. With a 4/4 time signature, it features a brief chord sequence of Abm6, Bb7, and N, contributing to its upbeat corporate vibe in a concise duration."
